ID,Kp_Level,Kp_Range,Bz_Level,Bz_Range,Bt_Level,Bt_Range,Speed_Level,Speed_Range,Density_Level,Density_Range,Aurora_Probability_%,Aurora_Type,Aurora_Colors,Aurora_Structure,Latitude_Reach_°,Duration_Hours,Verdict_Category,Physics_Flag,Physics_Notes,Likelihood,Alert_Level,Viewing_Tip
2434,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Moderate,400-500 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2435,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2436,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2437,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Fast,500-650 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2438,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2439,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Fast,500-650 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2440,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Fast,500-650 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2441,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2442,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2443,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2444,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2445,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2446,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,⚠️ RARE BUT POSSIBLE,RARE: Extreme speed with low density (rarefied HSS),Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2447,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2448,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2449,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Extreme,>800 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2450,Strong Storm,6-7,Strong Southward,<-10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2451,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Slow,<400 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2452,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Slow,<400 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2453,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Slow,<400 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2454,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Slow,<400 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2455,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Slow,<400 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,⚠️ RARE BUT POSSIBLE,UNUSUAL: High density with slow speed,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2456,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2457,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2458,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2459,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Moderate,400-500 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2460,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2461,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2462,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Fast,500-650 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2463,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2464,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Fast,500-650 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2465,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Fast,500-650 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2466,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2467,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2468,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2469,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2470,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2471,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,⚠️ RARE BUT POSSIBLE,RARE: Extreme speed with low density (rarefied HSS),Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2472,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Extreme,>800 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2473,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2474,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Extreme,>800 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2475,Strong Storm,6-7,Strong Southward,<-10 nT,Strong,15-25 nT,Extreme,>800 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2476,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2477,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2478,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2479,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2480,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Slow,<400 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,⚠️ RARE BUT POSSIBLE,UNUSUAL: High density with slow speed,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2481,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2482,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2483,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2484,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,High,15-25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2485,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
2486,Strong Storm,6-7,Strong Southward,<-10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,100.0,Extreme,"All colors: green, red, purple, blue, pink","Full-sky corona, rapid pulsations, multiple curtains",40-45°,6-12,🔴 EXTREME AURORA,✅ PHYSICALLY VALID,Normal conditions,Near-certain (95-100%),ALERT: Major Event,ONCE-IN-A-LIFETIME EVENT - Drop everything and go!
